"mov_id","mov_idusuario","mov_concepto","mov_importe","mov_tipo","mov_estado","mov_fechaalta"
"1569","50","puntos caducados por inactividad","-133","200","A","2019-10-14"
"1570","253","cita carolina","13","100","A","2019-10-14"
"1571","366","Bienvenida","15","100","A","2019-10-14"
"1572","366","Cita Andrea 10/10","22","100","A","2019-10-14"
"1573","49","Cita Katia 10/10","11","100","A","2019-10-14"
"1574","108","Cita Cintia 8/10","13","100","A","2019-10-14"
"1575","158","Duplex nadia paola 8/10","20","100","A","2019-10-14"
"1576","12","Cita 3/10","9","100","A","2019-10-14"
"1577","12","DOble puntuacion dia del socio","9","100","A","2019-10-14"
"1578","312","Cita PAtri 2/10","13","100","A","2019-10-14"
"1579","358","Duplex Miriam Katia 1/10","25","100","A","2019-10-14"
"1580","79","Cita Dayana 3/10","22","100","A","2019-10-14"
"1581","367","Bienvenida","15","100","A","2019-10-14"
"1582","367","Cita Dayana 9/10","11","100","A","2019-10-14"
"1584","220","puntos caducados por inactividad","-39","200","A","2019-10-14"
"1585","220","Cita PAola 5/10","9","100","A","2019-10-14"
"1586","220","Cita PAola 21/09","9","100","A","2019-10-14"
"1587","350","Citas 3/10 NAdia y angela","25","100","A","2019-10-14"
"1588","49","Oferta doble puntuacion","11","100","A","2019-10-15"
"1589","113","Cita PAtri 15/10","9","100","A","2019-10-16"
"1590","36","Cita Gaby 16/10","-130","200","A","2019-10-16"
"1591","358","Cita Miriam 18/10","-70","200","A","2019-10-18"
"1592","366","cita carolina 18/10","19","100","A","2019-10-25"
"1593","366","Servcios del dia 22/10","64","100","A","2019-10-25"
"1594","366","Cita Nadia 24/10","24","100","A","2019-10-25"
"1595","366","Cita duplex car/andrea 24/10","70","100","A","2019-10-25"
"1596","41","Cita Gaby 14/10","13","100","A","2019-10-25"
"1597","359","Cita Selena 16/10","9","100","A","2019-10-25"
"1598","359","cita Iris 24/10","9","100","A","2019-10-25"
"1599","36","Cita MArta 17/10","13","100","A","2019-10-25"
"1600","36","Dia del socio marta","13","100","A","2019-10-25"
"1601","36","Doble puntuacion cita isabella 10/10","13","100","A","2019-10-25"
"1602","370","Bienvenida","15","100","A","2019-10-25"
"1603","370","cita Cintia 22/10","9","100","A","2019-10-25"
"1604","370","Cita Cintia 17/10","9","100","A","2019-10-25"
"1605","312","cita Nadia 23/10","13","100","A","2019-10-25"
"1606","297","Cita Dayana 22/10","11","100","A","2019-10-25"
"1607","269","Cita Dayana 18/10","11","100","A","2019-10-25"
"1608","363","cita Marta 16/10","9","100","A","2019-10-25"
"1609","346","Bienvenida","15","100","A","2019-10-25"
"1610","346","Duplex gaby cintia 15/10","25","100","A","2019-10-25"
"1611","346","Cita dayana 15/10","13","100","A","2019-10-25"
"1612","346","Cita Isabella 16/10","13","100","A","2019-10-25"
"1613","346","cita carolina 17/10","13","100","A","2019-10-25"
"1614","253","cita carolina 18/10","13","100","A","2019-10-25"
"1615","152","puntos caducados por inactividad","-39","200","A","2019-10-25"
"1616","152","cita sorpresa 16/10","13","100","A","2019-10-25"
"1617","12","Cita selena 13/10","9","100","A","2019-10-25"
"1618","12","DOble puntuacion dia del socio","9","100","A","2019-10-25"
"1619","369","Bienvenida","15","100","A","2019-10-25"
"1620","369","Cita Isabella 17/10","13","100","A","2019-10-25"
"1621","359","DOble puntuacion dia del socio","9","100","A","2019-10-28"
"1622","297","Cita Dayana 24/10","11","100","A","2019-10-28"
"1623","297","DOble puntuacion dia del socio","11","100","A","2019-10-28"
"1624","253","Cita Carolina 25/10","13","100","A","2019-10-28"
"1625","253","CIta Gaby 26/10","11","100","A","2019-10-28"
"1626","113","Cita Dayana 24/10","9","100","A","2019-10-28"
"1627","113","Cita Nadia 24/10","9","100","A","2019-10-28"
"1628","113","DOble puntuacion dia del socio","18","100","A","2019-10-28"
"1629","157","Cita Cristal 28/10","11","100","A","2019-10-29"
"1630","303","Cita Cristal 28/10","-110","200","A","2019-10-29"
"1631","157","Regalo ","40","100","A","2019-10-31"
"1632","49","Cita Cristal 31/10","11","100","A","2019-11-04"
"1633","49","Oferta doble puntuacion","11","100","A","2019-11-04"
"1634","360","Cita Blanca 2/11","13","100","A","2019-11-04"
"1635","366","Duplex Carolina ANdrea 1/11","70","100","A","2019-11-04"
"1636","297","Cita Carolina 31/10","13","100","A","2019-11-04"
"1637","297","DOble puntuacion dia del socio","13","100","A","2019-11-04"
"1638","293","Cita Cintia 17/10","9","100","A","2019-11-04"
"1639","293","DOble puntuacion dia del socio","9","100","A","2019-11-04"
"1640","179","CIta Cristal 29/10","13","100","A","2019-11-04"
"1641","312","CIta Cristal 29/10","13","100","A","2019-11-04"
"1642","360","Cita Miriam 29/10","7","100","A","2019-11-04"
"1643","360","Cita Iris 28/10","9","100","A","2019-11-04"
"1644","360","Cita Andrea 22/10","9","100","A","2019-11-04"
"1645","360","Cita Nadia 19/10","9","100","A","2019-11-04"
"1646","360","cita Natalia 11/10","9","100","A","2019-11-04"
"1647","360","Cita Cintia 3/10","13","100","A","2019-11-04"
"1648","360","Cita Gaby 2/10","9","100","A","2019-11-04"
"1649","156","Cita Natalia 29/10","11","100","A","2019-11-04"
"1650","369","Cita con Miriam 29/10","7","100","A","2019-11-04"
"1651","370","Cita Isabella 29/10","9","100","A","2019-11-04"
"1652","158","Cita Dayana 7/11","-130","200","A","2019-11-07"
"1653","158","Cita Dayana 7/11","6","100","A","2019-11-07"
"1655","297","Cita Dayana 7/11","11","100","A","2019-11-12"
"1656","297","DOble puntuacion dia del socio","11","100","A","2019-11-12"
"1657","339","Cita patri 6/11","11","100","A","2019-11-12"
"1658","360","DOble puntuacion dia del socio cintia","13","100","A","2019-11-12"
"1659","360","cita duplex andrea natalia 7/11","18","100","A","2019-11-12"
"1660","360","DOble puntuacion dia del socio","18","100","A","2019-11-12"
"1661","360","cita NAdia 8/11","9","100","A","2019-11-12"
"1662","156","Cita Nadia 8/11","11","100","A","2019-11-12"
"1663","7","Cita patri 8/11","13","100","A","2019-11-12"
"1664","370","Cita Andrea 6/11","9","100","A","2019-11-12"
"1665","32","cita carolina 4/11","13","100","A","2019-11-12"
"1666","32","cita cristal 4/11","13","100","A","2019-11-12"
"1667","360","Cita Andrea 13/11","-90","200","A","2019-11-13"
"1668","49","CIta Gaby 13/11","-130","200","A","2019-11-13"
"1669","171","cita carla 18/11","-110","200","A","2019-11-18"
"1670","36","cita Marta 11/11","13","100","A","2019-11-18"
"1671","36","cita cristal 12/11","13","100","A","2019-11-18"
"1672","253","Cita  carolina 16/11","11","100","A","2019-11-18"
"1673","41","cita Miriam 13/11","11","100","A","2019-11-18"
"1674","156","crista 14/11","9","100","A","2019-11-18"
"1675","156","DOble puntuacion dia del socio","9","100","A","2019-11-18"
"1676","372","Bienvenida","15","100","A","2019-11-18"
"1677","372","cita Gaby 15/11","13","100","A","2019-11-18"
"1678","360","cita cristal 15/11","9","100","A","2019-11-18"
"1679","157","cita cristal 15/11","11","100","A","2019-11-18"
"1680","350","cita Valentina 13/11","19","100","A","2019-11-18"
"1681","269","cita cristal 13/11","9","100","A","2019-11-18"
"1682","316","Bienvenida","15","100","A","2019-11-18"
"1683","316","Cita Marta 7/11","13","100","A","2019-11-18"
"1684","316","DOble puntuacion dia del socio","13","100","A","2019-11-18"
"1685","316","cita Marta 8/11","13","100","A","2019-11-18"
"1686","370","cita cristal 13/11","9","100","A","2019-11-18"
"1687","312","cita nadia 19/11","-130","200","A","2019-11-19"
"1688","36","cita Cristal 19/11","13","100","A","2019-11-26"
"1689","36","Cita Iris 21/11","13","100","A","2019-11-26"
"1690","36","DOble puntuacion dia del socio","13","100","A","2019-11-26"
"1691","158","cITA nADIA 21/11","13","100","A","2019-11-26"
"1692","158","DOble puntuacion dia del socio","13","100","A","2019-11-26"
"1693","360","cita Lorena 21/11","9","100","A","2019-11-26"
"1694","360","DOble puntuacion dia del socio","9","100","A","2019-11-26"
"1695","297","cita Dayana 19/11","11","100","A","2019-11-26"
"1696","359","Cita Iris 21/11","9","100","A","2019-11-26"
"1697","359","DOble puntuacion dia del socio","9","100","A","2019-11-26"
"1698","36","cita Cristal 26/11","-130","200","A","2019-11-26"
"1699","360","cita Andrea 27/11","-90","200","A","2019-11-28"
"1700","67","Compra puntos 28/11","300","100","A","2019-11-28"
"1701","67","Oferta Black Friday","60","100","A","2019-11-28"
"1702","171","Compra puntos 29/11","500","100","A","2019-11-29"
"1703","171","Oferta Black Friday","100","100","A","2019-11-29"
"1704","297","Cita Carolina 28/11","11","100","A","2019-11-29"
"1705","297","DOble puntuacion dia del socio","11","100","A","2019-11-29"
"1706","297","Compra de puntos 28/11","300","100","A","2019-11-29"
"1707","297","Oferta Black Friday","60","100","A","2019-11-29"
"1708","292","cita Natalia 28/11","11","100","A","2019-11-29"
"1709","292","Oferta doble puntuacion","11","100","A","2019-11-29"
"1710","195","Cita Cristal 7/11","13","100","A","2019-11-29"
"1711","195","DOble puntuacion dia del socio","13","100","A","2019-11-29"
"1712","195","cita LOrena 13/11","30","100","A","2019-11-29"
"1713","229","cita Miriam 26/11","11","100","A","2019-11-29"
"1714","312","Cita Natalia 27/11","13","100","A","2019-11-29"
"1715","312","cita Carla 7/11","13","100","A","2019-11-29"
"1716","312","Oferta doble puntuacion","13","100","A","2019-11-29"
"1717","370","Cita Cintia 28/11","9","100","A","2019-11-29"
"1718","370","Oferta doble puntuacion","9","100","A","2019-11-29"
"1719","156","Cita Valeria 2/12","-90","200","A","2019-12-02"
"1720","113","cita Iris 3/12","-90","200","A","2019-12-03"
"1721","67","CIta ADA 3/12","-130","200","A","2019-12-03"
"1722","297","Cita Isabella 5/12","-110","200","A","2019-12-05"
"1723","179","Compra puntos 6/12","700","100","A","2019-12-09"
"1724","179","Abono puntos Black friday","140","100","A","2019-12-09"
"1726","179","Cita Blanca 6/12","-240","200","A","2019-12-09"
"1727","370","cita Miriam 11/12","-70","200","A","2019-12-11"
"1728","179","cita natalia 11/12","-190","200","A","2019-12-11"
"1729","297","cita natalia 11/12","-110","200","A","2019-12-12"
"1730","171","Cita Zaira 12/12","-130","200","A","2019-12-12"
"1731","67","cita ADA 16/12","-130","200","A","2019-12-16"
"1732","171","Cita Valeria 19/12","-130","200","A","2019-12-19"
"1733","369","Cita cintia 3/12","9","100","A","2019-12-19"
"1734","293","cita andrea 29/11","11","100","A","2019-12-19"
"1735","253","cita carolina 29/11","11","100","A","2019-12-19"
"1736","50","CIta ADA 3/12","13","100","A","2019-12-19"
"1737","179","Regalo sorteo","90","100","A","2019-12-19"
"1738","375","bienvenida","15","100","A","2019-12-19"
"1739","375","cita Miriam 2/12","9","100","A","2019-12-19"
"1740","293","Cita Valeria 19/12","9","100","A","2019-12-19"
"1741","108","Cita Iris 21/11","13","100","A","2019-12-19"
"1742","292","cita andrea 12/12","11","100","A","2019-12-19"
"1743","292","Oferta doble puntuacion","11","100","A","2019-12-19"
"1744","157","cita marta 16/12","11","100","A","2019-12-19"
"1745","36","cita cristal 10/12","13","100","A","2019-12-19"
"1746","36","cita marta 11/12","13","100","A","2019-12-19"
"1747","12","cita Zaira 16/12","9","100","A","2019-12-19"
"1748","350","cita Gaby 18/12","25","100","A","2019-12-19"
"1749","32","cita marta 16/12","11","100","A","2019-12-19"
"1750","32","cita miriam 16/12","11","100","A","2019-12-19"
"1751","32","cita cintia 16/12","11","100","A","2019-12-19"
"1753","263","cita Ada 18/12","13","100","A","2019-12-24"
"1754","332","cita Valentina 19/12","13","100","A","2019-12-24"
"1755","332","Oferta doble puntuacion","13","100","A","2019-12-24"
"1756","12","duplex Zaira Gaby 12/12","18","100","A","2019-12-24"
"1757","12","Oferta doble puntuacion","18","100","A","2019-12-24"
"1758","253","cita Valeria 23/12","11","100","A","2019-12-24"
"1759","12","cita Valeria gaby 24/12","-90","200","A","2019-12-24"
"1760","12","cita Valeria gaby 24/12","9","100","A","2019-12-24"
"1761","32","compra puntos 30/12","700","100","A","2019-12-30"
"1762","32","regalo puntos navidad","140","100","A","2019-12-30"
"1763","32","cita Gaby 30/12","-130","200","A","2019-12-30"
"1764","32","cita Valeria 30/12","-130","200","A","2019-12-30"
"1765","350","compra puntos 30/12","300","100","A","2019-12-30"
"1766","350","regalo puntos navidad","60","100","A","2019-12-30"
"1767","350","cita Valeria 30/12","-190","200","A","2019-12-30"
"1768","297","cita Andrea 2/01","-110","200","A","2020-01-02"
"1769","41","cita andrea 3/01","-130","200","A","2020-01-03"
"1770","350","cita andrea 3/01","-190","200","A","2020-01-03"
"1771","144","-120 cita andrea 4/1","-120","200","A","2020-01-04"
"1772","297","cita Dayana 7/01","-110","200","A","2020-01-07"
"1773","32","citas andrea sofia zaira","-390","200","A","2020-01-08"
"1774","229","cita miriam 3/01","11","100","A","2020-01-08"
"1775","12","cita Valeria 3/01","9","100","A","2020-01-08"
"1776","312","cita Valeria 23/12","13","100","A","2020-01-08"
"1777","263","cita cristal 3/12","13","100","A","2020-01-08"
"1778","253","cita Andrea 2/01","11","100","A","2020-01-08"
"1779","253","cita crista 3/01","11","100","A","2020-01-08"
"1780","374","Bienvenida","15","100","A","2020-01-08"
"1781","374","Cita Natalia 26/12","13","100","A","2020-01-08"
"1782","293","cita valeria 3/01","11","100","A","2020-01-10"
"1783","360","cita Iris 9/01","13","100","A","2020-01-10"
"1784","374","cita Dayana 8/01","13","100","A","2020-01-10"
"1785","350","compra puntos 13/01","300","100","A","2020-01-13"
"1786","350","cita Marta 13/01","-190","200","A","2020-01-13"
"1787","113","duplex valeria Lorena 13/01","22","100","A","2020-01-15"
"1788","113","cita zaira 13/01","9","100","A","2020-01-15"
"1789","297","cita Ada 13/01","11","100","A","2020-01-15"
"1790","359","cita Iris 9/01","9","100","A","2020-01-15"
"1791","360","cita Andrea 13/01","9","100","A","2020-01-15"
"1792","253","cita valeria 11/01","11","100","A","2020-01-15"
"1793","158","cita Zaira y Gaby 5/12","22","100","A","2020-01-15"
"1794","157","cita Isabella 16/01","-90","200","A","2020-01-16"
"1795","34","puntos caducados por inactividad","-143","200","A","2020-01-17"
"1796","143","puntos caducados por inactividad","-27","200","A","2020-01-17"
"1797","40","puntos caducados por inactividad","-79","200","A","2020-01-17"
"1798","237","puntos caducados por inactividad","-27","200","A","2020-01-17"
"1799","254","puntos caducados por inactividad","-30","200","A","2020-01-17"
"1800","264","puntos caducados por inactividad","-27","200","A","2020-01-17"
"1801","24","puntos caducados por inactividad","-3","200","A","2020-01-17"
"1802","154","puntos caducados por inactividad","-22","200","A","2020-01-17"
"1803","72","puntos caducados por inactividad","-39","200","A","2020-01-17"
"1804","85","puntos caducados por inactividad","-9","200","A","2020-01-17"
"1805","216","puntos caducados por inactividad","-23","200","A","2020-01-17"
"1806","99","puntos caducados por inactividad","-27","200","A","2020-01-17"
"1807","259","puntos caducados por inactividad","-61","200","A","2020-01-17"
"1808","54","puntos caducados por inactividad","-35","200","A","2020-01-17"
"1809","104","puntos caducados por inactividad","-25","200","A","2020-01-17"
"1810","276","puntos caducados por inactividad","-25","200","A","2020-01-17"
"1811","134","puntos caducados por inactividad","-27","200","A","2020-01-17"
"1812","16","puntos caducados por inactividad","-33","200","A","2020-01-17"
"1813","130","puntos caducados por inactividad","-25","200","A","2020-01-17"
"1814","19","puntos caducados por inactividad","-35","200","A","2020-01-17"
"1815","213","puntos caducados por inactividad","-61","200","A","2020-01-17"
"1816","22","puntos caducados por inactividad","-39","200","A","2020-01-17"
"1817","295","puntos caducados por inactividad","-39","200","A","2020-01-17"
"1818","119","puntos caducados por inactividad","-23","200","A","2020-01-17"
"1819","70","puntos caducados por inactividad","-35","200","A","2020-01-17"
"1820","305","puntos caducados por inactividad","-27","200","A","2020-01-17"
"1821","226","puntos caducados por inactividad","-28","200","A","2020-01-17"
"1822","66","puntos caducados por inactividad","-45","200","A","2020-01-17"
"1823","23","puntos caducados por inactividad","-139","200","A","2020-01-17"
"1824","25","puntos caducados por inactividad","-53","200","A","2020-01-17"
"1825","228","puntos caducados por inactividad","-2","200","A","2020-01-17"
"1826","39","puntos caducados por inactividad","-38","200","A","2020-01-17"
"1827","33","puntos caducados por inactividad","-25","200","A","2020-01-17"
"1828","221","puntos caducados por inactividad","-9","200","A","2020-01-17"
"1829","250","puntos caducados por inactividad","-63","200","A","2020-01-17"
"1830","97","puntos caducados por inactividad","-25","200","A","2020-01-17"
"1831","115","puntos caducados por inactividad","-25","200","A","2020-01-17"
"1832","74","puntos caducados por inactividad","-23","200","A","2020-01-17"
"1833","215","puntos caducados por inactividad","-27","200","A","2020-01-17"
"1834","30","puntos caducados por inactividad","-39","200","A","2020-01-17"
"1835","189","puntos caducados por inactividad","-25","200","A","2020-01-17"
"1836","126","puntos caducados por inactividad","-85","200","A","2020-01-17"
"1837","21","puntos caducados por inactividad","-25","200","A","2020-01-17"
"1838","168","puntos caducados por inactividad","-30","200","A","2020-01-17"
"1839","233","puntos caducados por inactividad","-55","200","A","2020-01-17"
"1840","92","puntos caducados por inactividad","-27","200","A","2020-01-17"
"1841","18","puntos caducados por inactividad","-19","200","A","2020-01-17"
"1842","304","puntos caducados por inactividad","-27","200","A","2020-01-17"
"1843","112","puntos caducados por inactividad","-27","200","A","2020-01-17"
"1844","62","puntos caducados por inactividad","-53","200","A","2020-01-17"
"1845","279","puntos caducados por inactividad","-25","200","A","2020-01-17"
"1846","73","puntos caducados por inactividad","-49","200","A","2020-01-17"
"1847","267","puntos caducados por inactividad","-105","200","A","2020-01-17"
